satelite_id,Datetime,C_rs,Delta n0,M0,C_uc,e,C_us,sqrt(A),T_oe,C_ic,OMEGA0,C_is,i0,C_rc,omega,OMEGA DOT,IDOT,t_tm
G06,2025-03-23 04:00:00,47.96875,3.91194866265e-09,-0.44478296932739997,2.3003667593e-06,0.003497913479805,4.177913069725e-06,5153.538057327,14400.0,-2.421438694e-08,2.939071782583,-8.009374141693e-08,0.9892476039392,309.78125,-0.6607545572281001,-7.982118201548e-09,1.589351917173e-10,7218.0
G06,2025-03-23 06:00:00,44.84375,3.808372919733e-09,0.6055054810252001,2.454966306686e-06,0.003498266334645,4.280358552933e-06,5153.538700104,21600.0,-1.862645149231e-09,2.939014300143,-1.117587089539e-07,0.9892488898442,309.0,-0.6607842822605,-7.953188425078001e-09,1.6750697733800001e-10,14418.0
G06,2025-03-23 08:00:00,44.625,3.705511492284e-09,1.655847766763,2.413988113403e-06,0.003497814410366,4.604458808899e-06,5153.537843704,28800.0,8.940696716309e-08,2.938958320119,7.450580596924e-08,0.9892506526604001,303.53125,-0.6608683429963,-7.76603777236e-09,1.0464721611950001e-10,21618.0
G06,2025-03-23 10:00:00,48.75,3.6837248704980005e-09,2.705622855755,2.6207417249679997e-06,0.0034968629479410003,5.483627319335999e-06,5153.541469574,36000.0,1.117587089539e-08,2.938902799452,2.607703208923e-08,0.9892511500526,290.09375,-0.6603869522473,-7.743536835105e-09,5.035924052165e-11,28818.0
G06,2025-03-23 12:00:00,58.46875,3.762656729756e-09,-2.527329309616,3.041699528694e-06,0.0034982947399839997,5.714595317841e-06,5153.538785934,43200.0,1.6763806343080003e-08,2.938847062274,7.636845111847e-08,0.9892512480681002,286.40625,-0.6603632441969001,-7.787110078677e-09,2.7143987798899996e-11,36018.0
G06,2025-03-23 14:00:00,64.25,3.793015137162e-09,-1.476837444893,3.3285468816759997e-06,0.0034980060299860003,5.599111318588e-06,5153.540412903,50400.0,-7.636845111847e-08,2.938790255702,-2.0489096641539998e-08,0.9892510929988,289.0,-0.6605972672020001,-7.89461455667e-09,5.285934466102e-11,43218.0
G06,2025-03-23 16:00:00,65.28125,3.824445017772001e-09,-0.42682920333240004,3.3602118492129997e-06,0.003497240832075,5.124136805534e-06,5153.538234711,57600.0,-2.0489096641539998e-08,2.938733615902,-1.0058283805849999e-07,0.9892513504724001,297.46875,-0.6603478820941,-7.910329496975e-09,-1.071473202588e-12,50418.0
G06,2025-03-23 18:00:00,62.0,3.852303321039e-09,0.6234262479770001,3.0957162380219997e-06,0.003497698926367,4.954636096954e-06,5153.539089203,64800.00000000001,1.3038516044620001e-08,2.938676664502,-8.009374141693e-08,0.9892512319760001,298.46875,-0.6603448977413,-7.922472859938e-09,-1.6072098038819998e-11,57618.0
G06,2025-03-23 20:00:00,58.40625,3.911591504916001e-09,1.673890110985,3.2074749469760002e-06,0.003497146884911,5.064532160758999e-06,5153.537439346,72000.0,1.0244548320769999e-07,2.93862031436,9.313225746155e-09,0.9892514338587001,292.28125,-0.6605495482772,-7.823540167565e-09,-3.857303529318e-11,64818.0
G06,2025-03-23 21:59:44,60.3125,3.894805091408001e-09,2.721220359579,3.3397227525709997e-06,0.003495691926219,6.269663572311e-06,5153.542222977,79184.0,2.0489096641539998e-08,2.938563645302,1.4901161193850001e-07,0.9892514250812001,274.21875,-0.6599551544212,-7.801396388045e-09,6.678849629467e-11,74808.0
G06,2025-03-23 22:00:00,60.3125,3.894805091408001e-09,2.723552350476,3.3397227525709997e-06,0.0034956970484930003,6.269663572311e-06,5153.542219162,79200.0,2.0489096641539998e-08,2.938563525343,1.4901161193850001e-07,0.9892514353216001,274.21875,-0.6599532394614,-7.801396388045e-09,6.678849629467e-11,72018.0
G06,2025-03-23 23:59:44,68.375,3.914448766789001e-09,-2.51178122609,3.6470592021939996e-06,0.003497034311295,6.606802344322e-06,5153.539674759,86384.00000000001,-4.656612873077e-08,2.938507456082,5.587935447693e-08,0.9892524110880001,268.28125,-0.6598811775797001,-7.729607683472e-09,1.1929068322150002e-10,79218.0
G07,2025-03-23 00:00:00,-13.6875,4.593405619496001e-09,2.972086294592,-8.195638656615999e-07,0.01937537360936,8.342787623404999e-06,5153.7336483,0.0,1.173466444016e-07,-0.2220392147217,-2.104789018631e-07,0.9508271531960001,210.15625,-2.065552664022,-7.582815854717002e-09,1.6607834640120002e-10,-7182.0
G07,2025-03-23 01:59:44,-12.46875,4.628049919713e-09,-2.263318154503,-7.729977369307999e-07,0.0193763023708,7.852911949158e-06,5153.731653214,7184.0,2.123415470123e-07,-0.2220943374749,-1.117587089539e-07,0.9508286717050001,218.75,-2.065521634067,-7.611031315719e-09,2.600108304947e-10,306.0
G07,2025-03-23 02:00:00,-12.46875,4.628407077447e-09,-2.260984694836,-7.729977369307999e-07,0.01937630423345,7.852911949158e-06,5153.731658936,7200.0,2.123415470123e-07,-0.22209445304540001,-1.117587089539e-07,0.9508286804825,218.75,-2.065521452665,-7.611031315719e-09,2.600108304947e-10,18.0
G07,2025-03-23 03:59:44,-3.125,4.855916554130001e-09,-1.213229724551,-2.607703208923e-08,0.01937677105889,7.832422852516e-06,5153.729362487999,14383.999999999998,3.1106173992159995e-07,-0.22214858832900003,4.414469003676999e-07,0.9508281260365999,221.06249999999997,-2.06546320073,-8.058192798932001e-09,2.1786621785959997e-11,7218.0
